CINO,CI_STS,MODEL,APPMON,OPERATOR_NAME,UDATE,CDATE,CNAME
CI-25-0052,01,FTKZ60XVM4,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKZ71VVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKZ71WVM,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKZ71XVM4,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM18VVJU,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM18WVJU9,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM24VVJU,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM24WVJU9,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM41YVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM50W1VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM50W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM50WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM50XVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM50YVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM60W1VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM60W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM60WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM60XVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM60YVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM60ZVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM71W1VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM71W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM71WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM71XVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM71YVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXM71ZVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXV60XVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXV71XVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXZ50VVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXZ60VVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTXZ71VVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,ZFTKZ18YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0053,01,FTKM18WV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0053,01,FTKM24WV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0053,01,FTKZ15VV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0053,01,FTKZ18VV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0053,01,FTKZ24VV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0053,01,FTXM41VVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0053,01,FTXM50VVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0053,01,FTXM60VVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0053,01,FTXM71VVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0053,01,ZFTKM18WV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0053,01,ZFTKM18YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0053,01,ZFTKZ18VV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0053,01,ZFTKZ50VVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0054,01,RXLA36AAVJU,20250101,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0055,01,RXLA48AAVJU,20250101,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0056,01,RXTA24AAVJU,20250101,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0057,01,RXTA36AAVJU,20250101,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0058,01,RXTA48AAVJU,20250101,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0059,01,RXTA60AAVJU,20250101,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0060,01,RZA18AAVJU,20250101,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0061,01,RZA24AAVJU,20250101,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0062,01,RZA30AAVJU,20250101,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0063,01,RZA36AAVJU,20250101,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0064,01,RZA42AAVJU,20250101,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0065,01,RZA48AAVJU,20250101,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0066,01,RZFC40EVM,20250201,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0066,01,RZFC50EVM,20250201,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0066,01,RZFC60EVM,20250201,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0066,01,RZFC71AVM,20250201,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0066,01,RZFC71EVM,20250201,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0067,01,RZFC100AVM,20250201,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0067,01,RZFC100DV1G,20250201,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0067,01,RZFC100DVM,20250201,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0067,01,RZFC100EVM,20250201,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0067,01,RZFC85DVM,20250201,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0067,01,RZFC85EVM,20250201,NISA,11/01/2025,11/01/2025,MSI-NB-ALOGKOT
CI-25-0068,01,RXYMQ10TTLT,20250201,NISA,14/01/2025,14/01/2025,MSI-NB-ALOGKOT
CI-25-0068,01,RXYMQ10TYLT,20250201,NISA,14/01/2025,14/01/2025,MSI-NB-ALOGKOT
CI-25-0068,01,RXYMQ6TVET,20250201,NISA,14/01/2025,14/01/2025,MSI-NB-ALOGKOT
CI-25-0068,01,RXYMQ8TTLT,20250201,NISA,14/01/2025,14/01/2025,MSI-NB-ALOGKOT
CI-25-0068,01,RXYMQ8TYLT,20250201,NISA,14/01/2025,14/01/2025,MSI-NB-ALOGKOT
CI-25-0069,01,RXYMQ6TVET,20250201,NISA,14/01/2025,14/01/2025,MSI-NB-ALOGKOT
CI-25-0070,01,RXYMQ10TTLT,20250201,NISA,14/01/2025,14/01/2025,MSI-NB-ALOGKOT
CI-25-0070,01,RXYMQ10TYLT,20250201,NISA,14/01/2025,14/01/2025,MSI-NB-ALOGKOT
CI-25-0070,01,RXYMQ8TTLT,20250201,NISA,14/01/2025,14/01/2025,MSI-NB-ALOGKOT
CI-25-0070,01,RXYMQ8TYLT,20250201,NISA,14/01/2025,14/01/2025,MSI-NB-ALOGKOT
CI-25-0071,01,F285AVV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0072,01,F365AVV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0073,01,F405AVV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0074,01,F505AVV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0075,01,F565AVV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0076,01,F635AVV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0077,01,F285AVDV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0078,01,F405AVDV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0079,01,F505AVDV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0080,01,F565AVDV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0081,01,F285AVRV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0082,01,F365AVRV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0083,01,F405AVRV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0084,01,F505AVRV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0085,01,F565AVRV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0086,01,F635AVRV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0087,01,F285AVV-W,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0088,01,F365AVV-W,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0089,01,F405AVV-W,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0090,01,F505AVV-W,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0091,01,F565AVV-W,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0092,01,F285AVRV-W,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0093,01,F365AVRV-W,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0094,01,F405AVRV-W,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0095,01,F505AVRV-W,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0096,01,F565AVRV-W,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0097,01,F285AVDV-W,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0098,01,F285AVV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0099,01,F365AVV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0100,01,F405AVV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0101,01,F505AVV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0102,01,F565AVV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0103,01,F285AVRV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0104,01,F365AVRV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0105,01,F405AVRV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0106,01,F505AVRV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0107,01,F565AVRV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0108,01,F285AVDV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0109,01,F635AVV-W,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0110,01,F635AVRV-W,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0111,01,F405AVDV-W,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0112,01,F505AVDV-W,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0113,01,F565AVDV-W,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0114,01,F635AVV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0115,01,F635AVRV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0116,01,F405AVDV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0117,01,F505AVDV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0118,01,F565AVDV-T,20250101,NISA,15/01/2025,15/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYAA16AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYAA22AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYAA28AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYAA36AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYAA45AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYAA56AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYAA71AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYCA112AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYCA140AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYCA160AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYCA22AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYCA28AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYCA36AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYCA45AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYCA56AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYCA71AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYCA80AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYCA90AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYMA112AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYMA140AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYMA160AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYMA45AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYMA56AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYMA71AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYMA90AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYMMA22AAL,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYMMA22AAR,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYMMA28AAL,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYMMA28AAR,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYMMA36AAL,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYMMA36AAR,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYSA112AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYSA140AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYSA22AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYSA28AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYSA36AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYSA45AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYSA56AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYSA71AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYSA90AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYZA22AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYZA28AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYZA36AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYZA45AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0119,01,FXYZA56AA,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FBA18AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FBA24AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FBA30AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FBA36AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FBA42AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FBA48AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXMA15AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXMA18AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXMA24AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXMA30AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXMA36AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXMA48AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXMA54AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXSA05AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXSA07AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXSA09AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXSA12AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXSA15AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXSA18AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXSA24AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXSA30AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXSA36AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXSA48AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0120,01,FXSA54AAVJU,20250201,NISA,17/01/2025,17/01/2025,MSI-NB-ALOGKOT
CI-25-0121,01,RC35NV14,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0121,01,RHM25RAV1N,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0121,01,RHM35RAV1N,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0121,01,RKC25TAV1N,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0121,01,RKC35TAV1N,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0121,01,RKQ35TVM,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0121,01,RKQ35UVM4,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0121,01,RM09PV2S,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0122,01,RC35NV14,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0122,01,RHM25RAV1N,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0122,01,RHM35RAV1N,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0122,01,RKC25TAV1N,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0122,01,RKC35TAV1N,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0122,01,RKQ35TVM,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0122,01,RKQ35UVM4,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0122,01,RM09PV2S,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0123,01,RNQ18NV2S,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0123,01,RNQ24MV1V,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0123,01,RNQ24MV2S,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0123,01,RNQ26MV19,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0123,01,RNQ26MY1,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0123,01,RNQ71MV1,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0123,01,RNQ71MY1,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0124,01,RNQ18NV2S,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0124,01,RNQ24MV1V,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0124,01,RNQ24MV2S,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0124,01,RNQ26MV19,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0124,01,RNQ26MY1,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0124,01,RNQ71MV1,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0124,01,RNQ71MY1,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0125,01,RKS50FVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0125,01,RKS60FVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0125,01,RXS50FVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0125,01,RXS50LVMN,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0125,01,RXS60FVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0125,01,RXS60LVMN,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0126,01,RKS50FVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0126,01,RKS60FVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0126,01,RXS50FVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0126,01,RXS50LVMN,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0126,01,RXS60FVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0126,01,RXS60LVMN,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,ARKS20CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,ARKS25CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,ARKS35CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,ARXS20CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,ARXS25CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,ARXS35CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RE15GV2S,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RKS20CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
